Layers: 4
"Nodes: [784, 256, 128, 128]"
NN: 8
Activation function: relu
Training accuracy,Test accuracy
0.7678833603858948,0.8165000081062317
0.8517833352088928,0.852400004863739
0.8696500062942505,0.8572999835014343
0.8786500096321106,0.8661999702453613
0.885533332824707,0.8752999901771545
0.89083331823349,0.8644000291824341
0.8962000012397766,0.882099986076355
0.8981166481971741,0.8813999891281128
0.9045666456222534,0.8810999989509583
0.9074333310127258,0.8790000081062317
0.9108999967575073,0.8885999917984009
0.9128833413124084,0.8899000287055969
0.9163333177566528,0.8873000144958496
0.918066680431366,0.8851000070571899
0.9208166599273682,0.8891000151634216
0.9227166771888733,0.8927000164985657
0.9259499907493591,0.887499988079071
0.9275000095367432,0.8883000016212463
0.9287166595458984,0.888700008392334
0.9314666390419006,0.8934000134468079
0.9339166879653931,0.8858000040054321
0.9345333576202393,0.8942999839782715
0.9367666840553284,0.8870000243186951
0.9382833242416382,0.8916000127792358
0.9398000240325928,0.8931999802589417
0.9407666921615601,0.8876000046730042
0.9421833157539368,0.8873000144958496
0.942883312702179,0.8966000080108643
0.9449666738510132,0.8988999724388123
0.9451166391372681,0.8960000276565552
0.9470333456993103,0.8878999948501587
0.9482333064079285,0.8920999765396118
0.9491999745368958,0.8970000147819519
0.9488499760627747,0.8912000060081482
0.9514333605766296,0.8980000019073486
0.9509333372116089,0.8901000022888184
0.9517999887466431,0.8970000147819519
0.9535999894142151,0.8889999985694885
0.9538499712944031,0.9014999866485596
0.9534000158309937,0.8989999890327454
0.9550833106040955,0.8899000287055969
0.9547666907310486,0.8960999846458435
0.9559333324432373,0.8952999711036682
0.9571666717529297,0.8889999985694885
0.9575833082199097,0.8999999761581421
0.9582333564758301,0.8934000134468079
0.9591500163078308,0.8991000056266785
0.9593833088874817,0.8960000276565552
0.9592999815940857,0.8996999859809875
0.960266649723053,0.8977000117301941
