Layers: 2
"Nodes: [256, 128]"
NN: 3
Activation function: relu
Training accuracy,Test accuracy
0.8050333261489868,0.8323000073432922
0.8618333339691162,0.8585000038146973
0.8736500144004822,0.8677999973297119
0.8826000094413757,0.8691999912261963
0.8881999850273132,0.8723999857902527
0.8928833603858948,0.8719000220298767
0.8985000252723694,0.878600001335144
0.902816653251648,0.8827000260353088
0.9058333039283752,0.8772000074386597
0.9088500142097473,0.876800000667572
0.9136499762535095,0.8815000057220459
0.9154999852180481,0.878600001335144
0.9181666374206543,0.8851000070571899
0.921583354473114,0.8860999941825867
0.9241166710853577,0.8867999911308289
0.926633358001709,0.8871999979019165
0.9286666512489319,0.8895999789237976
0.9306166768074036,0.8885999917984009
0.9327499866485596,0.8935999870300293
0.9333999752998352,0.8916000127792358
0.9372333288192749,0.888700008392334
0.9386666417121887,0.8935999870300293
0.9397666454315186,0.8903999924659729
0.9411333203315735,0.8939999938011169
0.9424166679382324,0.8917999863624573
0.9446166753768921,0.8953999876976013
0.9461166858673096,0.8970000147819519
0.9471166729927063,0.8913000226020813
0.9488000273704529,0.8894000053405762
0.949566662311554,0.8952999711036682
0.9514666795730591,0.8853999972343445
0.9517333507537842,0.8901000022888184
0.9542333483695984,0.8944000005722046
0.9540166854858398,0.8952999711036682
0.9556166529655457,0.8917999863624573
0.9577000141143799,0.8956000208854675
0.9578999876976013,0.8925999999046326
0.9579499959945679,0.8945000171661377
0.9594833254814148,0.8899000287055969
0.960266649723053,0.8939999938011169
0.9602166414260864,0.8932999968528748
0.961899995803833,0.8920000195503235
0.9621333479881287,0.8841000199317932
0.9617166519165039,0.8925999999046326
0.963450014591217,0.8952999711036682
0.963283360004425,0.895799994468689
0.9658166766166687,0.8938999772071838
0.96506667137146,0.8898000121116638
0.9666333198547363,0.8880000114440918
0.9653666615486145,0.895799994468689
