Layers: 1
Nodes: [784]
NN: 2
Activation function: relu
Training accuracy,Test accuracy
0.8184999823570251,0.8083999752998352
0.8580166697502136,0.852400004863739
0.8728500008583069,0.8636000156402588
0.8834499716758728,0.8689000010490417
0.8914666771888733,0.8792999982833862
0.8964999914169312,0.8700000047683716
0.9017833471298218,0.8787000179290771
0.906166672706604,0.8784999847412109
0.9110666513442993,0.8862000107765198
0.9132999777793884,0.8880000114440918
0.9198499917984009,0.8833000063896179
0.9213166832923889,0.8824999928474426
0.9244999885559082,0.8895000219345093
0.9282333254814148,0.8914999961853027
0.9296666383743286,0.8920999765396118
0.9321666955947876,0.8906000256538391
0.9343000054359436,0.8834999799728394
0.9361166954040527,0.8903999924659729
0.9382500052452087,0.8866999745368958
0.9399833083152771,0.8907999992370605
0.941433310508728,0.8938999772071838
0.9432500004768372,0.89410001039505
0.9437333345413208,0.8962000012397766
0.9458833336830139,0.8880000114440918
0.9460499882698059,0.8967999815940857
0.948366641998291,0.8945000171661377
0.9495999813079834,0.8899999856948853
0.9500333070755005,0.8970999717712402
0.952750027179718,0.8920000195503235
0.9519833326339722,0.8960999846458435
0.9542333483695984,0.8988999724388123
0.9553833603858948,0.8873000144958496
0.9551666378974915,0.8934000134468079
0.956516683101654,0.8963000178337097
0.9575166702270508,0.9003000259399414
0.9585166573524475,0.8962000012397766
0.958133339881897,0.8949999809265137
0.9614999890327454,0.8974999785423279
0.959683358669281,0.9007999897003174
0.9599833488464355,0.8949999809265137
0.9625833630561829,0.8962000012397766
0.9621000289916992,0.8988999724388123
0.9628999829292297,0.8991000056266785
0.9646166563034058,0.8974999785423279
0.962933361530304,0.8949999809265137
0.9651166796684265,0.8970000147819519
0.9653833508491516,0.8939999938011169
0.9642999768257141,0.8971999883651733
0.9657333493232727,0.8992000222206116
0.9671333432197571,0.8981999754905701
