Layers: 3
"Nodes: [256, 256, 128]"
NN: 5
Activation function: relu
Training accuracy,Test accuracy
0.7857833504676819,0.8296999931335449
0.8568333387374878,0.8507999777793884
0.871649980545044,0.864300012588501
0.8793333172798157,0.8636000156402588
0.8861666917800903,0.8676000237464905
0.8917333483695984,0.8725000023841858
0.8963833451271057,0.8756999969482422
0.8992999792098999,0.8748999834060669
0.9032666683197021,0.8820000290870667
0.9058833122253418,0.8766999840736389
0.9089000225067139,0.8808000087738037
0.912066638469696,0.8842999935150146
0.914816677570343,0.8787999749183655
0.9174500107765198,0.8863000273704529
0.9188500046730042,0.8816999793052673
0.9222166538238525,0.8837000131607056
0.9241333603858948,0.8726999759674072
0.9254833459854126,0.8855000138282776
0.9279000163078308,0.8895999789237976
0.9293333292007446,0.883899986743927
0.9318000078201294,0.8884999752044678
0.9332833290100098,0.8827000260353088
0.9348833560943604,0.8960000276565552
0.937166690826416,0.890500009059906
0.9386500120162964,0.8913000226020813
0.939716637134552,0.8930000066757202
0.9407166838645935,0.8899999856948853
0.9429500102996826,0.8948000073432922
0.9445666670799255,0.8913000226020813
0.9452166557312012,0.8934000134468079
0.947350025177002,0.8877999782562256
0.9487500190734863,0.8953999876976013
0.9483500123023987,0.8966000080108643
0.9502333402633667,0.8898000121116638
0.9505666494369507,0.8953999876976013
0.951533317565918,0.8928999900817871
0.9526500105857849,0.8910999894142151
0.9536499977111816,0.8968999981880188
0.9543333053588867,0.8984000086784363
0.9553499817848206,0.8907999992370605
0.9561166763305664,0.8968999981880188
0.9569666385650635,0.8920000195503235
0.9570333361625671,0.8945000171661377
0.9590333104133606,0.8881999850273132
0.9591500163078308,0.8924999833106995
0.9596999883651733,0.8906000256538391
0.9606000185012817,0.8952999711036682
0.961566686630249,0.8919000029563904
0.9625333547592163,0.8913999795913696
0.9625166654586792,0.8906000256538391
