Layers: 5
"Nodes: [784, 512, 256, 128, 64]"
NN: 10
Activation function: relu
Training accuracy,Test accuracy
0.6956333518028259,0.8274999856948853
0.8395166397094727,0.8349999785423279
0.8584499955177307,0.8514999747276306
0.8714500069618225,0.8557000160217285
0.8797000050544739,0.8677999973297119
0.8865000009536743,0.873199999332428
0.89083331823349,0.8754000067710876
0.8944500088691711,0.8744999766349792
0.8976166844367981,0.881600022315979
0.9009166955947876,0.8798999786376953
0.9052000045776367,0.8810999989509583
0.9082333445549011,0.8810999989509583
0.9106666445732117,0.8794999718666077
0.913183331489563,0.8805999755859375
0.9145833253860474,0.8837000131607056
0.9184333086013794,0.8849999904632568
0.9193999767303467,0.8806999921798706
0.9222166538238525,0.8876000046730042
0.9238166809082031,0.8891000151634216
0.9257000088691711,0.8895999789237976
0.9261666536331177,0.8859000205993652
0.9291333556175232,0.8801000118255615
0.9301999807357788,0.885200023651123
0.932116687297821,0.8840000033378601
0.9330333471298218,0.8902999758720398
0.9349166750907898,0.8906000256538391
0.935783326625824,0.8820000290870667
0.9368666410446167,0.8876000046730042
0.9388666749000549,0.8913000226020813
0.9406499862670898,0.8921999931335449
0.9409666657447815,0.8906000256538391
0.9416666626930237,0.8913000226020813
0.9424833059310913,0.8938000202178955
0.942300021648407,0.8877999782562256
0.9427666664123535,0.8949000239372253
0.9455500245094299,0.894599974155426
0.9456499814987183,0.8899000287055969
0.9457833170890808,0.8913000226020813
0.947866678237915,0.894599974155426
0.9482166767120361,0.8889999985694885
0.9485999941825867,0.8928999900817871
0.9476500153541565,0.890999972820282
0.9504833221435547,0.8925999999046326
0.9503999948501587,0.8906000256538391
0.951449990272522,0.8906999826431274
0.9509333372116089,0.8955000042915344
0.9531333446502686,0.8964999914169312
0.9527833461761475,0.8960999846458435
0.9534333348274231,0.8909000158309937
0.9538833498954773,0.8931999802589417
