Layers: 2
"Nodes: [64, 32]"
LDA dim: 5
Activation function: relu
Training accuracy,Test accuracy
0.7330999970436096,0.7451000213623047
0.7586333155632019,0.7465000152587891
0.7605166435241699,0.7491999864578247
0.7625166773796082,0.7505999803543091
0.762066662311554,0.7515000104904175
0.7631499767303467,0.755299985408783
0.7655666470527649,0.7519000172615051
0.765666663646698,0.7545999884605408
0.765666663646698,0.7567999958992004
0.7663166522979736,0.7555999755859375
0.767300009727478,0.7559999823570251
0.7668166756629944,0.7574999928474426
0.7667999863624573,0.7475000023841858
0.7669666409492493,0.7555000185966492
0.7673666477203369,0.7583000063896179
0.7680500149726868,0.755299985408783
0.76910001039505,0.7577000260353088
0.7683500051498413,0.7555999755859375
0.7690833210945129,0.7580999732017517
0.7684333324432373,0.7578999996185303
0.7695000171661377,0.7577999830245972
0.7696833610534668,0.7602999806404114
0.7702500224113464,0.7585999965667725
0.7702999711036682,0.7559999823570251
0.7697333097457886,0.7541000247001648
0.7708166837692261,0.7591000199317932
0.769599974155426,0.7580000162124634
0.7712666392326355,0.757099986076355
0.7715499997138977,0.7576000094413757
0.7703333497047424,0.7559000253677368
0.7712166905403137,0.7584999799728394
0.7720666527748108,0.7567999958992004
0.7722333073616028,0.7563999891281128
0.7725833058357239,0.7560999989509583
0.7720666527748108,0.7588000297546387
0.7720500230789185,0.7597000002861023
0.7723833322525024,0.7570000290870667
0.7727333307266235,0.760200023651123
0.7735000252723694,0.758400022983551
0.7730000019073486,0.7601000070571899
0.7721333503723145,0.755299985408783
0.7736499905586243,0.7585999965667725
0.7731999754905701,0.7576000094413757
0.7724166512489319,0.7572000026702881
0.7739999890327454,0.7588000297546387
0.7738000154495239,0.7594000101089478
0.7727833390235901,0.7578999996185303
0.7738000154495239,0.7580999732017517
0.7745000123977661,0.7576000094413757
0.7738500237464905,0.7599999904632568
