CNN layers: 2
"Kernels: [14, 28]"
NN: 3
"Kernel dim: [3, 3]"
"Pool dim: [2, 2]"
Activation function: relu
Training accuracy,Test accuracy
0.8136333227157593,0.8567292094230652
0.8722500205039978,0.8697084784507751
0.8864499926567078,0.8846845030784607
0.8963666558265686,0.8805910348892212
0.9026833176612854,0.8892771601676941
0.9093999862670898,0.8937699794769287
0.9160166382789612,0.8976637125015259
0.9204166531562805,0.8980631232261658
0.9250333309173584,0.8976637125015259
0.928849995136261,0.9017571806907654
0.9324666857719421,0.9042531847953796
0.935783326625824,0.9002596139907837
0.9394833445549011,0.901457667350769
0.9431999921798706,0.9047523736953735
0.9451166391372681,0.9033546447753906
0.9489333629608154,0.9012579917907715
0.95128333568573,0.8998602032661438
0.9527166485786438,0.9035543203353882
0.9561333060264587,0.9061501622200012
0.9587166905403137,0.9034544825553894
0.9590166807174683,0.9049520492553711
0.9601166844367981,0.9031549692153931
0.9632333517074585,0.9033546447753906
0.9645333290100098,0.9035543203353882
0.9654666781425476,0.9013578295707703
0.9671499729156494,0.9031549692153931
0.968500018119812,0.9048522114753723
0.9703166484832764,0.9034544825553894
0.9695500135421753,0.904552698135376
0.9723666906356812,0.9029552936553955
