CNN layers: 3
"Kernels: [112, 224, 224]"
NN: 10
"Kernel dim: [3, 3]"
"Pool dim: [2, 2]"
Activation function: relu
Training accuracy,Test accuracy
0.8039166927337646,0.8550319671630859
0.8700833320617676,0.8447483777999878
0.8897500038146973,0.8816893100738525
0.9029333591461182,0.8867811560630798
0.9138333201408386,0.8892771601676941
0.9231666922569275,0.8963658213615417
0.9300000071525574,0.8921725153923035
0.9372833371162415,0.8984624743461609
0.9428333044052124,0.8967651724815369
0.948116660118103,0.8952675461769104
0.9518499970436096,0.8978634476661682
0.9551666378974915,0.9040535092353821
0.9574333429336548,0.8954672813415527
0.9599166512489319,0.8909744620323181
0.9623833298683167,0.8904752135276794
0.9645000100135803,0.8915734887123108
0.9669666886329651,0.8965654969215393
0.9671333432197571,0.8990615010261536
0.9683166742324829,0.8963658213615417
0.9699500203132629,0.8937699794769287
0.970716655254364,0.8937699794769287
0.97038334608078,0.8998602032661438
0.9726499915122986,0.8991613388061523
0.971833348274231,0.8910742998123169
0.9739833474159241,0.8932707905769348
0.9725666642189026,0.894568681716919
0.9728333353996277,0.8908746242523193
0.9743833541870117,0.8908746242523193
0.9749166369438171,0.8924720287322998
0.9744666814804077,0.8968650102615356
