Layers: 2
"Nodes: [64, 32]"
PCA theta dim: 80
Activation function: relu
Training accuracy,Test accuracy
0.8233166933059692,0.8525000214576721
0.8714666962623596,0.8644999861717224
0.8815000057220459,0.8723000288009644
0.8885499835014343,0.8697999715805054
0.8939333558082581,0.8758999705314636
0.8985999822616577,0.8733000159263611
0.9017500281333923,0.8795999884605408
0.902916669845581,0.8784999847412109
0.9079333543777466,0.8774999976158142
0.9097833037376404,0.8809000253677368
0.911716639995575,0.8830000162124634
0.9149333238601685,0.8826000094413757
0.9176666736602783,0.8810999989509583
0.9176833629608154,0.8781999945640564
0.9193999767303467,0.8798999786376953
0.9205499887466431,0.8802000284194946
0.9219666719436646,0.879800021648407
0.9233999848365784,0.8830999732017517
0.9250333309173584,0.8844000101089478
0.9261833429336548,0.8805000185966492
0.9268166422843933,0.8805999755859375
0.927566647529602,0.8812000155448914
0.9294499754905701,0.8813999891281128
0.9306666851043701,0.8809999823570251
0.930899977684021,0.882099986076355
0.9319333434104919,0.8815000057220459
0.9328666925430298,0.8816999793052673
0.9342166781425476,0.8827999830245972
0.933650016784668,0.8787000179290771
0.9355499744415283,0.8805999755859375
0.9350833296775818,0.8790000081062317
0.9366999864578247,0.8794999718666077
0.9368333220481873,0.8799999952316284
0.9378166794776917,0.8835999965667725
0.9387500286102295,0.8805000185966492
0.9391000270843506,0.8805000185966492
0.9398666620254517,0.8792999982833862
0.9401999711990356,0.8806999921798706
0.9410833120346069,0.8812000155448914
0.9414833188056946,0.878600001335144
0.9418500065803528,0.8805000185966492
0.9415833353996277,0.8797000050544739
0.9425833225250244,0.8802000284194946
0.942966639995575,0.879800021648407
0.9429333209991455,0.8762999773025513
0.9436666369438171,0.8769999742507935
0.944266676902771,0.8751000165939331
0.944350004196167,0.8776999711990356
0.9450500011444092,0.8792999982833862
0.9451666474342346,0.8776999711990356
