Layers: 1
Nodes: [11]
PCA dim: 20
Activation function: relu
Training accuracy,Test accuracy
0.6771833300590515,0.7847999930381775
0.7968500256538391,0.796500027179718
0.8075000047683716,0.8023999929428101
0.8146833181381226,0.8075000047683716
0.8177666664123535,0.8118000030517578
0.8212000131607056,0.8149999976158142
0.823283314704895,0.8141999840736389
0.8251333236694336,0.8165000081062317
0.8268833160400391,0.8152999877929688
0.8277833461761475,0.8167999982833862
0.8289333581924438,0.819100022315979
0.8298333287239075,0.8158000111579895
0.8314333558082581,0.8176000118255615
0.831766664981842,0.8203999996185303
0.8329833149909973,0.8208000063896179
0.833299994468689,0.820900022983551
0.8346333503723145,0.8220999836921692
0.8359333276748657,0.8199999928474426
0.8356999754905701,0.8210999965667725
0.8357499837875366,0.8216999769210815
0.8371999859809875,0.8213000297546387
0.8372499942779541,0.8206999897956848
0.8374333381652832,0.8216000199317932
0.8383499979972839,0.8220000267028809
0.8381666541099548,0.8233000040054321
0.838783323764801,0.8241999745368958
0.8385000228881836,0.8234000205993652
0.8395166397094727,0.8234999775886536
0.8399166464805603,0.8245000243186951
0.8401833176612854,0.8227999806404114
0.8400499820709229,0.8227999806404114
0.8399999737739563,0.8237000107765198
0.8403833508491516,0.820900022983551
0.8399666547775269,0.8233000040054321
0.8410000205039978,0.8260999917984009
0.839983344078064,0.8241999745368958
0.8409500122070312,0.8256999850273132
0.8406500220298767,0.8213000297546387
0.8409666419029236,0.8238999843597412
0.8411666750907898,0.8240000009536743
0.8414666652679443,0.8235999941825867
0.8414499759674072,0.8251000046730042
0.8414333462715149,0.8240000009536743
0.841616690158844,0.8246999979019165
0.842199981212616,0.8245999813079834
0.8412833213806152,0.8258000016212463
0.841783344745636,0.8252999782562256
0.8420833349227905,0.8263999819755554
0.841866672039032,0.8245000243186951
0.8426833152770996,0.8241999745368958
